ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,CITY,POSTALCODE,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,ORDERMONTH,ORDERYEAR
10210,39,59.15999984741211,10,2307.239990234375,2019-01-12,Shipped,Vintage Cars,68,S32_4289,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,530-0003,Japan,Kentary,Mory,Small,1,2019
10223,20,66.04000091552734,12,1320.800048828125,2019-02-20,Shipped,Vintage Cars,68,S32_4289,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,Small,2,2019
10235,34,77.7300033569336,6,2642.820068359375,2019-04-02,Shipped,Vintage Cars,68,S32_4289,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,Lincoln,Elizabeth,Small,4,2019
10250,50,61.220001220703125,7,3061,2019-05-11,Shipped,Vintage Cars,68,S32_4289,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,94217,USA,Frick,Sue,Medium,5,2019
10262,40,79.11000061035156,2,3164.39990234375,2019-06-24,Cancelled,Vintage Cars,68,S32_4289,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,6,2019
10275,28,63.970001220703125,12,1791.1600341796875,2019-07-23,Shipped,Vintage Cars,68,S32_4289,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,Small,7,2019
10284,50,81.86000061035156,4,4093,2019-08-21,Shipped,Vintage Cars,68,S32_4289,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,N 0106,Norway,Klaeboe,Jan,Medium,8,2019
10297,28,79.80000305175781,7,2234.39990234375,2019-09-16,Shipped,Vintage Cars,68,S32_4289,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Dublin,2,Ireland,Cassidy,Dean,Small,9,2019
10308,46,66.04000091552734,10,3037.840087890625,2019-10-15,Shipped,Vintage Cars,68,S32_4289,Mini Classics,9145554562,3758 North Pendale Street,White Plains,24067,USA,Frick,Steve,Medium,10,2019
10316,24,59.15999984741211,2,1419.8399658203125,2019-11-01,Shipped,Vintage Cars,68,S32_4289,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,PO31 7PJ,UK,Bennett,Helen,Small,11,2019
10328,24,81.16999816894531,5,1948.0799560546875,2019-11-12,Shipped,Vintage Cars,68,S32_4289,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,Small,11,2019
10340,39,59.15999984741211,3,2307.239990234375,2019-11-24,Shipped,Vintage Cars,68,S32_4289,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,8022,Spain,Saavedra,Eduardo,Small,11,2019
10353,40,44.5099983215332,7,1780.4000244140625,2019-12-04,Shipped,Vintage Cars,68,S32_4289,Gift Ideas Corp.,2035554407,2440 Pompton St.,Glendale,97561,USA,Lewis,Dan,Small,12,2019
10361,49,72.33000183105469,2,3544.169921875,2019-12-17,Shipped,Vintage Cars,68,S32_4289,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,Medium,12,2019
10375,44,82.26000213623047,4,3619.43994140625,2020-02-03,Shipped,Vintage Cars,68,S32_4289,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,Medium,2,2020
10388,35,111.97000122070312,8,3918.949951171875,2020-03-03,Shipped,Vintage Cars,68,S32_4289,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,50553,USA,Benitez,Violeta,Medium,3,2020
10398,22,67.41000366210938,4,1483.02001953125,2020-03-30,Shipped,Vintage Cars,68,S32_4289,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,Small,3,2020
10401,62,77.7300033569336,6,4819.259765625,2020-04-03,On Hold,Vintage Cars,68,S32_4289,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,94019,USA,Brown,William,Medium,4,2020
10416,26,61.220001220703125,7,1591.719970703125,2020-05-10,Shipped,Vintage Cars,68,S32_4289,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,42100,Italy,Moroni,Maurizio,Small,5,2020
10108,31,118.37999725341797,16,3669.780029296875,2018-03-03,Shipped,Motorcycles,102,S32_4485,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,Makati City,1227 MM,Philippines,Cruz,Arnold,Medium,3,2018
10121,25,86.73999786376953,3,2168.5,2018-05-07,Shipped,Motorcycles,102,S32_4485,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,Small,5,2018
10135,30,89.80000305175781,17,2694,2018-07-02,Shipped,Motorcycles,102,S32_4485,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small,7,2018
10145,27,120.41999816894531,4,3251.340087890625,2018-08-25,Shipped,Motorcycles,102,S32_4485,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,90003,USA,Young,Julie,Medium,8,2018
10169,34,115.31999969482422,12,3920.8798828125,2018-11-04,Shipped,Motorcycles,102,S32_4485,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,2060,Australia,O'Hara,Anna,Medium,11,2018
10180,22,114.30000305175781,7,2514.60009765625,2018-11-11,Shipped,Motorcycles,102,S32_4485,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",Lille,59000,France,Rance,Martine,Small,11,2018
10190,42,85.72000122070312,4,3600.239990234375,2018-11-19,Shipped,Motorcycles,102,S32_4485,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,11,2018
10211,37,109.19000244140625,12,4040.030029296875,2019-01-15,Shipped,Motorcycles,102,S32_4485,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",Paris,75016,France,Perrier,Dominique,Medium,1,2019
10224,30,111.2300033569336,5,3336.89990234375,2019-02-21,Shipped,Motorcycles,102,S32_4485,Daedalus Designs Imports,20.16.1555,"184, chausse de Tournai",Lille,59000,France,Rance,Martine,Medium,2,2019
10237,27,115.31999969482422,5,3113.639892578125,2019-04-05,Shipped,Motorcycles,102,S32_4485,Vitachrome Inc.,2125551500,2678 Kingston Rd.,NYC,10022,USA,Frick,Michael,Medium,4,2019
10252,25,113.27999877929688,9,2832,2019-05-26,Shipped,Motorcycles,102,S32_4485,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",Paris,75016,France,Perrier,Dominique,Small,5,2019
10264,34,97.97000122070312,7,3330.97998046875,2019-06-30,Shipped,Motorcycles,102,S32_4485,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,Medium,6,2019
10276,38,113.27999877929688,13,4304.64013671875,2019-08-02,Shipped,Motorcycles,102,S32_4485,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,Brickhaven,58339,USA,Barajas,Miguel,Medium,8,2019
10285,26,100.01000213623047,4,2600.260009765625,2019-08-27,Shipped,Motorcycles,102,S32_4485,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,Small,8,2019
10299,38,115.31999969482422,7,4382.16015625,2019-09-30,Shipped,Motorcycles,102,S32_4485,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,21240,Finland,Karttunen,Matti,Medium,9,2019
10309,50,84.69999694824219,3,4235,2019-10-15,Shipped,Motorcycles,102,S32_4485,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,4110,Norway,Bergulfsen,Jonas,Medium,10,2019
10319,22,119.4000015258789,8,2626.800048828125,2019-11-03,Shipped,Motorcycles,102,S32_4485,Microscale Inc.,2125551957,5290 North Pendale Street,NYC,10022,USA,Kuo,Kee,Small,11,2019
10331,32,157.0800018310547,4,5026.56005859375,2019-11-17,Shipped,Motorcycles,102,S32_4485,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Philadelphia,71270,USA,Hernandez,Rosa,Medium,11,2019
10341,31,71.0199966430664,4,2201.6201171875,2019-11-24,Shipped,Motorcycles,102,S32_4485,Salzburg Collectables,6562-9555,Geislweg 14,Salzburg,5020,Austria,Pipps,Georg,Small,11,2019
10355,40,108.16999816894531,5,4326.7998046875,2019-12-07,Shipped,Motorcycles,102,S32_4485,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,12,2019
10365,22,155.69000244140625,3,3425.179931640625,2020-01-07,Shipped,Motorcycles,102,S32_4485,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,50553,USA,Tam,Wing C,Medium,1,2020
10375,41,114.68000030517578,15,4701.8798828125,2020-02-03,Shipped,Motorcycles,102,S32_4485,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,Medium,2,2020
10390,45,48.97999954223633,12,2204.10009765625,2020-03-04,Shipped,Motorcycles,102,S32_4485,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small,3,2020
10403,45,115.31999969482422,5,5189.39990234375,2020-04-08,Shipped,Motorcycles,102,S32_4485,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Liverpool,WX1 6LT,UK,Devon,Elizabeth,Medium,4,2020
10106,39,40.150001525878906,6,1565.8499755859375,2018-02-17,Shipped,Vintage Cars,43,S50_1341,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,Small,2,2018
10120,49,50.619998931884766,12,2480.3798828125,2018-04-29,Shipped,Vintage Cars,43,S50_1341,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,Small,4,2018
10133,27,50.189998626708984,7,1355.1300048828125,2018-06-27,Shipped,Vintage Cars,43,S50_1341,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,6,2018
10143,34,36.65999984741211,1,1246.43994140625,2018-08-10,Shipped,Vintage Cars,43,S50_1341,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,50553,USA,Tam,Wing C,Small,8,2018
10156,20,41.02000045776367,1,820.4000244140625,2018-10-08,Shipped,Vintage Cars,43,S50_1341,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,10,2018
10168,48,51.93000030517578,13,2492.639892578125,2018-10-28,Shipped,Vintage Cars,43,S50_1341,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,94217,USA,Hirano,Juri,Small,10,2018
10199,29,38.400001525878906,1,1113.5999755859375,2018-12-01,Shipped,Vintage Cars,43,S50_1341,West Coast Collectables Co.,3105553722,3675 Furth Circle,Burbank,94019,USA,Thompson,Steve,Small,12,2018
10210,43,41.02000045776367,11,1763.8599853515625,2019-01-12,Shipped,Vintage Cars,43,S50_1341,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,530-0003,Japan,Kentary,Mory,Small,1,2019
10223,41,46.2599983215332,13,1896.6600341796875,2019-02-20,Shipped,Vintage Cars,43,S50_1341,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,3004,Australia,Ferguson,Peter,Small,2,2019
10235,41,35.349998474121094,7,1449.3499755859375,2019-04-02,Shipped,Vintage Cars,43,S50_1341,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,T2F 8M4,Canada,Lincoln,Elizabeth,Small,4,2019
10250,36,51.93000030517578,8,1869.47998046875,2019-05-11,Shipped,Vintage Cars,43,S50_1341,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,94217,USA,Frick,Sue,Small,5,2019
10262,49,37.970001220703125,3,1860.530029296875,2019-06-24,Cancelled,Vintage Cars,43,S50_1341,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,6,2019
10275,38,45.38999938964844,13,1724.8199462890625,2019-07-23,Shipped,Vintage Cars,43,S50_1341,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,Small,7,2019
10284,33,51.93000030517578,5,1713.68994140625,2019-08-21,Shipped,Vintage Cars,43,S50_1341,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",Oslo,N 0106,Norway,Klaeboe,Jan,Small,8,2019
10296,26,48.439998626708984,1,1259.43994140625,2019-09-15,Shipped,Vintage Cars,43,S50_1341,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Munich,80686,Germany,Donnermeyer,Michael,Small,9,2019
10308,47,43.63999938964844,11,2051.080078125,2019-10-15,Shipped,Vintage Cars,43,S50_1341,Mini Classics,9145554562,3758 North Pendale Street,White Plains,24067,USA,Frick,Steve,Small,10,2019
10316,34,47.56999969482422,3,1617.3800048828125,2019-11-01,Shipped,Vintage Cars,43,S50_1341,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,PO31 7PJ,UK,Bennett,Helen,Small,11,2019
10328,34,51.93000030517578,7,1765.6199951171875,2019-11-12,Shipped,Vintage Cars,43,S50_1341,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,24100,Italy,Rovelli,Giovanni,Small,11,2019
10340,40,50.619998931884766,4,2024.800048828125,2019-11-24,Shipped,Vintage Cars,43,S50_1341,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,8022,Spain,Saavedra,Eduardo,Small,11,2019
10353,40,82.20999908447266,8,3288.39990234375,2019-12-04,Shipped,Vintage Cars,43,S50_1341,Gift Ideas Corp.,2035554407,2440 Pompton St.,Glendale,97561,USA,Lewis,Dan,Medium,12,2019
10361,33,82.58999633789062,3,2725.469970703125,2019-12-17,Shipped,Vintage Cars,43,S50_1341,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,2067,Australia,Huxley,Adrian,Small,12,2019
10375,49,65.80000305175781,5,3224.199951171875,2020-02-03,Shipped,Vintage Cars,43,S50_1341,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,Medium,2,2020
10388,27,118.94000244140625,1,3211.3798828125,2020-03-03,Shipped,Vintage Cars,43,S50_1341,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,50553,USA,Benitez,Violeta,Medium,3,2020
10398,49,36.65999984741211,5,1796.3399658203125,2020-03-30,Shipped,Vintage Cars,43,S50_1341,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,Small,3,2020
10401,56,35.349998474121094,7,1979.5999755859375,2020-04-03,On Hold,Vintage Cars,43,S50_1341,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Newark,94019,USA,Brown,William,Small,4,2020
10416,37,51.93000030517578,8,1921.4100341796875,2020-05-10,Shipped,Vintage Cars,43,S50_1341,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,42100,Italy,Moroni,Maurizio,Small,5,2020
10104,33,112.27999877929688,7,3705.239990234375,2018-01-31,Shipped,Trucks and Buses,115,S50_1392,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,1,2018
10115,27,105.33000183105469,3,2843.909912109375,2018-04-04,Shipped,Trucks and Buses,115,S50_1392,Classic Legends Inc.,2125558493,5905 Pompton St.,NYC,10022,USA,Hernandez,Maria,Small,4,2018
10127,46,134.27000427246094,9,6176.419921875,2018-06-03,Shipped,Trucks and Buses,115,S50_1392,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,10022,USA,Young,Jeff,Medium,6,2018
10141,44,125.01000213623047,3,5500.43994140625,2018-08-01,Shipped,Trucks and Buses,115,S50_1392,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",Espoo,FIN-02271,Finland,Suominen,Kalle,Medium,8,2018
10151,26,123.8499984741211,1,3220.10009765625,2018-09-21,Shipped,Trucks and Buses,115,S50_1392,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,Oulu,90110,Finland,Koskitalo,Pirkko,Medium,9,2018
10165,48,94.91999816894531,10,4556.16015625,2018-10-22,Shipped,Trucks and Buses,115,S50_1392,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,Medium,10,2018
10176,23,135.42999267578125,9,3114.889892578125,2018-11-06,Shipped,Trucks and Buses,115,S50_1392,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,42100,Italy,Moroni,Maurizio,Medium,11,2018
10184,45,109.95999908447266,4,4948.2001953125,2018-11-14,Shipped,Trucks and Buses,115,S50_1392,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Sevilla,41101,Spain,Roel,Jose Pedro,Medium,11,2018
10195,49,105.33000183105469,4,5161.169921875,2018-11-25,Shipped,Trucks and Buses,115,S50_1392,Mini Classics,9145554562,3758 North Pendale Street,White Plains,24067,USA,Frick,Steve,Medium,11,2018
10207,28,94.91999816894531,5,2657.760009765625,2018-12-09,Shipped,Trucks and Buses,115,S50_1392,Diecast Collectables,6175552555,6251 Ingle Ln.,Boston,51003,USA,Franco,Valarie,Small,12,2018
10220,37,107.6500015258789,9,3983.050048828125,2019-02-12,Shipped,Trucks and Buses,115,S50_1392,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Dublin,2,Ireland,Cassidy,Dean,Medium,2,2019
10230,34,116.91000366210938,7,3974.93994140625,2019-03-15,Shipped,Trucks and Buses,115,S50_1392,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,Frankfurt,60528,Germany,Keitel,Roland,Medium,3,2019
10246,22,133.11000061035156,3,2928.419921875,2019-05-05,Shipped,Trucks and Buses,115,S50_1392,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,5,2019
10259,29,105.33000183105469,2,3054.570068359375,2019-06-15,Shipped,Trucks and Buses,115,S50_1392,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Medium,6,2019
10271,34,98.38999938964844,3,3345.260009765625,2019-07-20,Shipped,Trucks and Buses,115,S50_1392,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,7,2019
10282,38,113.44000244140625,12,4310.72021484375,2019-08-20,Shipped,Trucks and Buses,115,S50_1392,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Medium,8,2019
10292,41,121.54000091552734,6,4983.14013671875,2019-09-08,Shipped,Trucks and Buses,115,S50_1392,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,Medium,9,2019
10305,42,109.95999908447266,3,4618.31982421875,2019-10-13,Shipped,Trucks and Buses,115,S50_1392,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,Medium,10,2019
10314,28,121.54000091552734,12,3403.1201171875,2019-10-22,Shipped,Trucks and Buses,115,S50_1392,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,Medium,10,2019
10325,38,136.58999633789062,4,5190.419921875,2019-11-05,Shipped,Trucks and Buses,115,S50_1392,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,4110,Norway,Bergulfsen,Jonas,Medium,11,2019
10336,23,136.58999633789062,8,3141.570068359375,2019-11-20,Shipped,Trucks and Buses,115,S50_1392,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",Paris,75012,France,Bertrand,Marie,Medium,11,2019
10350,31,71.4000015258789,8,2213.39990234375,2019-12-02,Shipped,Trucks and Buses,115,S50_1392,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,12,2019
10359,46,106.44999694824219,2,4896.7001953125,2019-12-15,Shipped,Trucks and Buses,115,S50_1392,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,Medium,12,2019
10371,48,56.54999923706055,10,2714.39990234375,2020-01-23,Shipped,Trucks and Buses,115,S50_1392,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small,1,2020
10383,29,106.44999694824219,13,3087.050048828125,2020-02-22,Shipped,Trucks and Buses,115,S50_1392,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,2,2020
10395,46,123.76000213623047,4,5692.9599609375,2020-03-17,Shipped,Trucks and Buses,115,S50_1392,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,Paris,75508,France,Da Cunha,Daniel,Medium,3,2020
10412,26,133.11000061035156,3,3460.860107421875,2020-05-03,Shipped,Trucks and Buses,115,S50_1392,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Medium,5,2020
10425,18,105.33000183105469,2,1895.93994140625,2020-05-31,In Process,Trucks and Buses,115,S50_1392,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,44000,France,Labrune,Janine,Small,5,2020
10104,32,53.310001373291016,2,1705.9200439453125,2018-01-31,Shipped,Trains,58,S50_1514,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,1,2018
10117,21,49.209999084472656,11,1033.4100341796875,2018-04-16,Shipped,Trains,58,S50_1514,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,Small,4,2018
10127,46,69.12000274658203,4,3179.52001953125,2018-06-03,Shipped,Trains,58,S50_1514,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,10022,USA,Young,Jeff,Medium,6,2018
10142,42,49.790000915527344,14,2091.179931640625,2018-08-08,Shipped,Trains,58,S50_1514,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,97562,USA,Nelson,Valarie,Small,8,2018
10153,31,57.40999984741211,13,1779.7099609375,2018-09-28,Shipped,Trains,58,S50_1514,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,28034,Spain,Freyre,Diego,Small,9,2018
10165,38,66.77999877929688,5,2537.639892578125,2018-10-22,Shipped,Trains,58,S50_1514,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,79903,Singapore,Natividad,Eric,Small,10,2018
10176,38,64.44000244140625,4,2448.719970703125,2018-11-06,Shipped,Trains,58,S50_1514,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,42100,Italy,Moroni,Maurizio,Small,11,2018
10185,20,48.619998931884766,15,972.4000244140625,2018-11-14,Shipped,Trains,58,S50_1514,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,50553,USA,Tam,Wing C,Small,11,2018
10196,46,62.09000015258789,7,2856.139892578125,2018-11-26,Shipped,Trains,58,S50_1514,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,97823,USA,Murphy,Leslie,Small,11,2018
10208,30,65.61000061035156,15,1968.300048828125,2019-01-02,Shipped,Trains,58,S50_1514,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,69004,France,Saveley,Mary,Small,1,2019
